@RELATION pacman-data

@ATTRIBUTE comida-cercana NUMERIC
@ATTRIBUTE dist-fantasma-0 NUMERIC
@ATTRIBUTE dist-fantasma-1 NUMERIC
@ATTRIBUTE dist-fantasma-2 NUMERIC
@ATTRIBUTE dist-fantasma-3 NUMERIC
@ATTRIBUTE pos-pac-X NUMERIC
@ATTRIBUTE pos-pac-Y NUMERIC
@ATTRIBUTE pos-fantasma-cercano-X NUMERIC
@ATTRIBUTE pos-fantasma-cercano-Y NUMERIC
@ATTRIBUTE mejor-direccion {East, West, North, South}
@ATTRIBUTE score NUMERIC
@ATTRIBUTE score-siguiente NUMERIC
@ATTRIBUTE direction {East, West, North, South, Stop}

@data
16, 0, 6, 0, 0, 5, 6, 5, 12, North, 583, West
15, 0, 5, 0, 0, 5, 7, 5, 12, North, 582, North
14, 0, 4, 0, 0, 5, 8, 5, 12, North, 581, North
13, 0, 3, 0, 0, 5, 9, 5, 12, North, 580, North
13, 0, 3, 0, 0, 5, 9, 5, 12, North, 579, North
13, 0, 3, 0, 0, 5, 9, 5, 12, North, 578, North
14, 0, 4, 0, 0, 4, 9, 5, 12, North, 577, West
14, 0, 4, 0, 0, 4, 9, 5, 12, North, 576, West
14, 0, 4, 0, 0, 4, 9, 5, 12, North, 575, West
13, 0, 3, 0, 0, 5, 9, 5, 12, North, 574, East
14, 0, 4, 0, 0, 4, 9, 5, 12, North, 573, West
14, 0, 4, 0, 0, 4, 9, 5, 12, North, 572, West
14, 0, 4, 0, 0, 4, 9, 5, 12, North, 571, West
14, 0, 4, 0, 0, 4, 9, 5, 12, North, 570, West
13, 0, 3, 0, 0, 5, 9, 5, 12, North, 569, East
14, 0, 4, 0, 0, 4, 9, 5, 12, North, 568, West
14, 0, 4, 0, 0, 4, 9, 5, 12, North, 567, West
14, 0, 4, 0, 0, 4, 9, 5, 12, North, 566, West
14, 0, 4, 0, 0, 4, 9, 5, 12, North, 565, West
14, 0, 4, 0, 0, 4, 9, 5, 12, North, 564, West
13, 0, 3, 0, 0, 5, 9, 5, 12, North, 563, East
12, 0, 4, 0, 0, 6, 9, 5, 12, North, 562, East
12, 0, 4, 0, 0, 6, 9, 5, 12, North, 561, East
12, 0, 4, 0, 0, 6, 9, 5, 12, North, 560, East
12, 0, 4, 0, 0, 6, 9, 5, 12, North, 559, East
12, 0, 4, 0, 0, 6, 9, 5, 12, North, 558, East
12, 0, 4, 0, 0, 6, 9, 5, 12, North, 557, East
13, 0, 3, 0, 0, 6, 10, 5, 12, North, 556, North
14, 0, 2, 0, 0, 6, 11, 5, 12, West, 555, North
15, 0, 1, 0, 0, 6, 12, 5, 12, West, 554, North
16, 0, 0, 0, 0, 5, 12, 1, 1, South, 753, West
16, 0, 0, 0, 0, 5, 12, 1, 1, South, 753, West
8, 12, 8, 6, 2, 12, 11, 13, 12, East, -1, North
9, 13, 7, 7, 1, 12, 12, 13, 12, East, -2, North
8, 14, 8, 6, 0, 13, 12, 13, 6, South, 197, East
7, 13, 9, 5, 0, 13, 11, 13, 6, South, 196, South
6, 12, 10, 4, 0, 13, 10, 13, 6, South, 195, South
5, 11, 11, 3, 0, 13, 9, 13, 6, South, 194, South
6, 10, 12, 2, 0, 13, 8, 13, 6, South, 193, South
7, 9, 13, 1, 0, 13, 7, 13, 6, South, 192, South
8, 8, 14, 0, 0, 13, 6, 5, 6, West, 391, South
9, 7, 13, 0, 0, 12, 6, 5, 6, West, 390, West
10, 6, 12, 0, 0, 11, 6, 5, 6, West, 389, West
11, 5, 11, 0, 0, 10, 6, 5, 6, West, 388, West
12, 4, 10, 0, 0, 9, 6, 5, 6, West, 387, West
13, 3, 9, 0, 0, 8, 6, 5, 6, West, 386, West
8, 12, 8, 6, 2, 12, 11, 13, 12, East, -1, North
9, 13, 7, 7, 1, 12, 12, 13, 12, East, -2, North
8, 14, 8, 6, 0, 13, 12, 13, 6, South, 197, East
7, 13, 9, 5, 0, 13, 11, 13, 6, South, 196, South
6, 12, 10, 4, 0, 13, 10, 13, 6, South, 195, South
5, 11, 11, 3, 0, 13, 9, 13, 6, South, 194, South
6, 10, 12, 2, 0, 13, 8, 13, 6, South, 193, South
7, 9, 13, 1, 0, 13, 7, 13, 6, South, 192, South
8, 8, 14, 0, 0, 13, 6, 5, 6, West, 391, South
9, 7, 13, 0, 0, 12, 6, 5, 6, West, 390, West
10, 6, 12, 0, 0, 11, 6, 5, 6, West, 389, West
11, 5, 11, 0, 0, 10, 6, 5, 6, West, 388, West
12, 4, 10, 0, 0, 9, 6, 5, 6, West, 387, West
13, 3, 9, 0, 0, 8, 6, 5, 6, West, 386, West
14, 2, 8, 0, 0, 7, 6, 5, 6, West, 385, West
15, 1, 7, 0, 0, 6, 6, 5, 6, West, 384, West
16, 0, 6, 0, 0, 5, 6, 5, 12, North, 583, West
15, 0, 5, 0, 0, 5, 7, 5, 12, North, 582, North
14, 0, 4, 0, 0, 5, 8, 5, 12, North, 581, North
13, 0, 3, 0, 0, 5, 9, 5, 12, North, 580, North
14, 0, 4, 0, 0, 4, 9, 5, 12, North, 579, West
8, 12, 8, 6, 2, 12, 11, 13, 12, East, -1, North
9, 13, 7, 7, 1, 12, 12, 13, 12, East, -2, North
8, 14, 8, 6, 0, 13, 12, 13, 6, South, 197, East
7, 13, 9, 5, 0, 13, 11, 13, 6, South, 196, South
6, 12, 10, 4, 0, 13, 10, 13, 6, South, 195, South
5, 11, 11, 3, 0, 13, 9, 13, 6, South, 194, South
6, 10, 12, 2, 0, 13, 8, 13, 6, South, 193, South
7, 9, 13, 1, 0, 13, 7, 13, 6, South, 192, South
8, 8, 14, 0, 0, 13, 6, 5, 6, West, 391, South
9, 7, 13, 0, 0, 12, 6, 5, 6, West, 390, West
10, 6, 12, 0, 0, 11, 6, 5, 6, West, 389, West
11, 5, 11, 0, 0, 10, 6, 5, 6, West, 388, West
12, 4, 10, 0, 0, 9, 6, 5, 6, West, 387, West
13, 3, 9, 0, 0, 8, 6, 5, 6, West, 386, West
14, 2, 8, 0, 0, 7, 6, 5, 6, West, 385, West
15, 1, 7, 0, 0, 6, 6, 5, 6, West, 384, West
16, 0, 6, 0, 0, 5, 6, 5, 12, North, 583, West
15, 0, 5, 0, 0, 5, 7, 5, 12, North, 582, North
14, 0, 4, 0, 0, 5, 8, 5, 12, North, 581, North
13, 0, 3, 0, 0, 5, 9, 5, 12, North, 580, North
14, 0, 4, 0, 0, 5, 8, 5, 12, North, 579, South
8, 12, 8, 6, 2, 12, 11, 13, 12, East, -1, North
9, 13, 7, 7, 1, 12, 12, 13, 12, East, -2, North
8, 14, 8, 6, 0, 13, 12, 13, 6, South, 197, East
7, 13, 9, 5, 0, 13, 11, 13, 6, South, 196, South
6, 12, 10, 4, 0, 13, 10, 13, 6, South, 195, South
5, 11, 11, 3, 0, 13, 9, 13, 6, South, 194, South
6, 10, 12, 2, 0, 13, 8, 13, 6, South, 193, South
7, 9, 13, 1, 0, 13, 7, 13, 6, South, 192, South
8, 8, 14, 0, 0, 13, 6, 5, 6, West, 391, South
9, 7, 13, 0, 0, 12, 6, 5, 6, West, 390, West
10, 6, 12, 0, 0, 11, 6, 5, 6, West, 389, West
11, 5, 11, 0, 0, 10, 6, 5, 6, West, 388, West
12, 4, 10, 0, 0, 9, 6, 5, 6, West, 387, West
13, 3, 9, 0, 0, 8, 6, 5, 6, West, 386, West
14, 2, 8, 0, 0, 7, 6, 5, 6, West, 385, West
15, 1, 7, 0, 0, 6, 6, 5, 6, West, 384, West
16, 0, 6, 0, 0, 5, 6, 5, 12, North, 583, West
15, 0, 5, 0, 0, 5, 7, 5, 12, North, 582, North
14, 0, 4, 0, 0, 5, 8, 5, 12, North, 581, North
13, 0, 3, 0, 0, 5, 9, 5, 12, North, 580, North
13, 0, 3, 0, 0, 5, 9, 5, 12, North, 579, North
8, 12, 8, 6, 2, 12, 11, 13, 12, East, -1, North
9, 13, 7, 7, 1, 12, 12, 13, 12, East, -2, North
8, 14, 8, 6, 0, 13, 12, 13, 6, South, 197, East
7, 13, 9, 5, 0, 13, 11, 13, 6, South, 196, South
6, 12, 10, 4, 0, 13, 10, 13, 6, South, 195, South
5, 11, 11, 3, 0, 13, 9, 13, 6, South, 194, South
6, 10, 12, 2, 0, 13, 8, 13, 6, South, 193, South
7, 9, 13, 1, 0, 13, 7, 13, 6, South, 192, South
8, 8, 14, 0, 0, 13, 6, 5, 6, West, 391, South
9, 7, 13, 0, 0, 12, 6, 5, 6, West, 390, West
10, 6, 12, 0, 0, 11, 6, 5, 6, West, 389, West
11, 5, 11, 0, 0, 10, 6, 5, 6, West, 388, West
12, 4, 10, 0, 0, 9, 6, 5, 6, West, 387, West
13, 3, 9, 0, 0, 8, 6, 5, 6, West, 386, West
14, 2, 8, 0, 0, 7, 6, 5, 6, West, 385, West
15, 1, 7, 0, 0, 6, 6, 5, 6, West, 384, West
16, 0, 6, 0, 0, 5, 6, 5, 12, North, 583, West
15, 0, 5, 0, 0, 5, 7, 5, 12, North, 582, North
14, 0, 4, 0, 0, 5, 8, 5, 12, North, 581, North
13, 0, 3, 0, 0, 5, 9, 5, 12, North, 580, North
13, 0, 3, 0, 0, 5, 9, 5, 12, North, 579, North
13, 0, 3, 0, 0, 5, 9, 5, 12, North, 578, North
13, 0, 3, 0, 0, 5, 9, 5, 12, North, 577, North
13, 0, 3, 0, 0, 5, 9, 5, 12, North, 576, North
13, 0, 3, 0, 0, 5, 9, 5, 12, North, 575, North
13, 0, 3, 0, 0, 5, 9, 5, 12, North, 574, North
12, 0, 4, 0, 0, 6, 9, 5, 12, North, 573, East
11, 0, 5, 0, 0, 7, 9, 5, 12, North, 572, East
10, 0, 6, 0, 0, 8, 9, 5, 12, West, 571, East
9, 0, 7, 0, 0, 9, 9, 5, 12, West, 570, East
8, 0, 8, 0, 0, 10, 9, 5, 12, West, 569, East
7, 0, 9, 0, 0, 11, 9, 5, 12, West, 568, East
6, 0, 10, 0, 0, 12, 9, 5, 12, West, 567, East
7, 0, 9, 0, 0, 12, 10, 5, 12, West, 566, North
8, 0, 8, 0, 0, 12, 11, 5, 12, West, 565, North
9, 0, 7, 0, 0, 12, 12, 5, 12, West, 564, North
10, 0, 6, 0, 0, 11, 12, 5, 12, West, 563, West
11, 0, 5, 0, 0, 10, 12, 5, 12, West, 562, West
12, 0, 4, 0, 0, 9, 12, 5, 12, West, 561, West
13, 0, 3, 0, 0, 8, 12, 5, 12, West, 560, West
14, 0, 2, 0, 0, 7, 12, 5, 12, West, 559, West
15, 0, 1, 0, 0, 6, 12, 5, 12, West, 558, West
16, 0, 0, 0, 0, 5, 12, 1, 1, South, 757, West
16, 0, 0, 0, 0, 5, 12, 1, 1, South, 757, West
8, 12, 8, 6, 2, 12, 11, 13, 12, East, -1, North
9, 13, 7, 7, 1, 12, 12, 13, 12, East, -2, North
8, 14, 8, 6, 0, 13, 12, 13, 6, South, 197, East
7, 13, 9, 5, 0, 13, 11, 13, 6, South, 196, South
6, 12, 10, 4, 0, 13, 10, 13, 6, South, 195, South
5, 11, 11, 3, 0, 13, 9, 13, 6, South, 194, South
6, 10, 12, 2, 0, 13, 8, 13, 6, South, 193, South
7, 9, 13, 1, 0, 13, 7, 13, 6, South, 192, South
8, 8, 14, 0, 0, 13, 6, 5, 6, West, 391, South
9, 7, 13, 0, 0, 12, 6, 5, 6, West, 390, West
10, 6, 12, 0, 0, 11, 6, 5, 6, West, 389, West
11, 5, 11, 0, 0, 10, 6, 5, 6, West, 388, West
12, 4, 10, 0, 0, 9, 6, 5, 6, West, 387, West
13, 3, 9, 0, 0, 8, 6, 5, 6, West, 386, West
14, 2, 8, 0, 0, 7, 6, 5, 6, West, 385, West
15, 1, 7, 0, 0, 6, 6, 5, 6, West, 384, West
16, 0, 6, 0, 0, 5, 6, 5, 12, North, 583, West
15, 0, 5, 0, 0, 5, 7, 5, 12, North, 582, North
14, 0, 4, 0, 0, 5, 8, 5, 12, North, 581, North
13, 0, 3, 0, 0, 5, 9, 5, 12, North, 580, North
12, 0, 4, 0, 0, 6, 9, 5, 12, North, 579, East
11, 0, 5, 0, 0, 7, 9, 5, 12, North, 578, East
12, 0, 4, 0, 0, 7, 10, 5, 12, West, 577, North
13, 0, 3, 0, 0, 7, 11, 5, 12, West, 576, North
14, 0, 2, 0, 0, 7, 12, 5, 12, West, 575, North
15, 0, 1, 0, 0, 6, 12, 5, 12, West, 574, West
16, 0, 0, 0, 0, 5, 12, 1, 1, South, 773, West
16, 0, 0, 0, 0, 5, 12, 1, 1, South, 773, West
8, 12, 8, 6, 2, 12, 11, 13, 12, East, -1, North
9, 13, 7, 7, 1, 12, 12, 13, 12, East, -2, North
8, 14, 8, 6, 0, 13, 12, 13, 6, South, 197, East
7, 13, 9, 5, 0, 13, 11, 13, 6, South, 196, South
6, 12, 10, 4, 0, 13, 10, 13, 6, South, 195, South
5, 11, 11, 3, 0, 13, 9, 13, 6, South, 194, South
6, 10, 12, 2, 0, 13, 8, 13, 6, South, 193, South
7, 9, 13, 1, 0, 13, 7, 13, 6, South, 192, South
8, 8, 14, 0, 0, 13, 6, 5, 6, West, 391, South
9, 7, 13, 0, 0, 12, 6, 5, 6, West, 390, West
10, 6, 12, 0, 0, 11, 6, 5, 6, West, 389, West
11, 5, 11, 0, 0, 10, 6, 5, 6, West, 388, West
12, 4, 10, 0, 0, 9, 6, 5, 6, West, 387, West
13, 3, 9, 0, 0, 8, 6, 5, 6, West, 386, West
14, 2, 8, 0, 0, 7, 6, 5, 6, West, 385, West
15, 1, 7, 0, 0, 6, 6, 5, 6, West, 384, West
16, 0, 6, 0, 0, 5, 6, 5, 12, North, 583, West
15, 0, 5, 0, 0, 5, 7, 5, 12, North, 582, North
14, 0, 4, 0, 0, 5, 8, 5, 12, North, 581, North
13, 0, 3, 0, 0, 5, 9, 5, 12, North, 580, North
14, 0, 4, 0, 0, 4, 9, 5, 12, North, 579, West
15, 0, 5, 0, 0, 3, 9, 5, 12, North, 578, West
14, 0, 4, 0, 0, 4, 9, 5, 12, North, 577, East
13, 0, 3, 0, 0, 5, 9, 5, 12, North, 576, East
12, 0, 4, 0, 0, 6, 9, 5, 12, North, 575, East
11, 0, 5, 0, 0, 7, 9, 5, 12, North, 574, East
10, 0, 6, 0, 0, 8, 9, 5, 12, West, 573, East
11, 0, 5, 0, 0, 8, 10, 5, 12, West, 572, North
12, 0, 4, 0, 0, 8, 11, 5, 12, West, 571, North
13, 0, 3, 0, 0, 8, 12, 5, 12, West, 570, North
14, 0, 2, 0, 0, 7, 12, 5, 12, West, 569, West
15, 0, 1, 0, 0, 6, 12, 5, 12, West, 568, West
16, 0, 0, 0, 0, 5, 12, 1, 1, South, 767, West
16, 0, 0, 0, 0, 5, 12, 1, 1, South, 767, West
8, 12, 8, 6, 2, 12, 11, 13, 12, East, -1, North
9, 13, 7, 7, 1, 12, 12, 13, 12, East, -2, North
8, 14, 8, 6, 0, 13, 12, 13, 6, South, 197, East
7, 13, 9, 5, 0, 13, 11, 13, 6, South, 196, South
6, 12, 10, 4, 0, 13, 10, 13, 6, South, 195, South
5, 11, 11, 3, 0, 13, 9, 13, 6, South, 194, South
6, 10, 12, 2, 0, 13, 8, 13, 6, South, 193, South
7, 9, 13, 1, 0, 13, 7, 13, 6, South, 192, South
8, 8, 14, 0, 0, 13, 6, 5, 6, West, 391, South
9, 7, 13, 0, 0, 12, 6, 5, 6, West, 390, West
10, 6, 12, 0, 0, 11, 6, 5, 6, West, 389, West
11, 5, 11, 0, 0, 10, 6, 5, 6, West, 388, West
12, 4, 10, 0, 0, 9, 6, 5, 6, West, 387, West
13, 3, 9, 0, 0, 8, 6, 5, 6, West, 386, West
14, 2, 8, 0, 0, 7, 6, 5, 6, West, 385, West
15, 1, 7, 0, 0, 6, 6, 5, 6, West, 384, West
16, 0, 6, 0, 0, 5, 6, 5, 12, North, 583, West
15, 0, 5, 0, 0, 5, 7, 5, 12, North, 582, North
14, 0, 4, 0, 0, 5, 8, 5, 12, North, 581, North
13, 0, 3, 0, 0, 5, 9, 5, 12, North, 580, North
14, 0, 4, 0, 0, 4, 9, 5, 12, North, 579, West
15, 0, 5, 0, 0, 3, 9, 5, 12, North, 578, West
14, 0, 4, 0, 0, 4, 9, 5, 12, North, 577, East
13, 0, 3, 0, 0, 5, 9, 5, 12, North, 576, East
13, 0, 3, 0, 0, 5, 9, 5, 12, North, 575, East
13, 0, 3, 0, 0, 5, 9, 5, 12, North, 574, East
13, 0, 3, 0, 0, 5, 9, 5, 12, North, 573, East
12, 0, 4, 0, 0, 6, 9, 5, 12, North, 572, East
11, 0, 5, 0, 0, 7, 9, 5, 12, North, 571, East
10, 0, 6, 0, 0, 8, 9, 5, 12, West, 570, East
9, 0, 7, 0, 0, 9, 9, 5, 12, West, 569, East
10, 0, 6, 0, 0, 9, 10, 5, 12, West, 568, North
11, 0, 5, 0, 0, 9, 11, 5, 12, West, 567, North
12, 0, 4, 0, 0, 9, 12, 5, 12, West, 566, North
13, 0, 3, 0, 0, 8, 12, 5, 12, West, 565, West
14, 0, 2, 0, 0, 7, 12, 5, 12, West, 564, West
15, 0, 1, 0, 0, 6, 12, 5, 12, West, 563, West
16, 0, 0, 0, 0, 5, 12, 1, 1, South, 762, West
16, 0, 0, 0, 0, 5, 12, 1, 1, South, 762, West
8, 12, 8, 6, 2, 12, 11, 13, 12, East, -1, North
9, 13, 7, 7, 1, 12, 12, 13, 12, East, -2, North
8, 14, 8, 6, 0, 13, 12, 13, 6, South, 197, East
7, 13, 9, 5, 0, 13, 11, 13, 6, South, 196, South
6, 12, 10, 4, 0, 13, 10, 13, 6, South, 195, South
5, 11, 11, 3, 0, 13, 9, 13, 6, South, 194, South
6, 10, 12, 2, 0, 13, 8, 13, 6, South, 193, South
7, 9, 13, 1, 0, 13, 7, 13, 6, South, 192, South
8, 8, 14, 0, 0, 13, 6, 5, 6, West, 391, South
9, 7, 13, 0, 0, 12, 6, 5, 6, West, 390, West
10, 6, 12, 0, 0, 11, 6, 5, 6, West, 389, West
11, 5, 11, 0, 0, 10, 6, 5, 6, West, 388, West
12, 4, 10, 0, 0, 9, 6, 5, 6, West, 387, West
13, 3, 9, 0, 0, 8, 6, 5, 6, West, 386, West
14, 2, 8, 0, 0, 7, 6, 5, 6, West, 385, West
15, 1, 7, 0, 0, 6, 6, 5, 6, West, 384, West
16, 0, 6, 0, 0, 5, 6, 5, 12, North, 583, West
15, 0, 5, 0, 0, 5, 7, 5, 12, North, 582, North
14, 0, 4, 0, 0, 5, 8, 5, 12, North, 581, North
13, 0, 3, 0, 0, 5, 9, 5, 12, North, 580, North
12, 0, 4, 0, 0, 6, 9, 5, 12, North, 579, East
11, 0, 5, 0, 0, 7, 9, 5, 12, North, 578, East
12, 0, 4, 0, 0, 7, 10, 5, 12, West, 577, North
13, 0, 3, 0, 0, 7, 11, 5, 12, West, 576, North
14, 0, 2, 0, 0, 7, 12, 5, 12, West, 575, North
15, 0, 1, 0, 0, 6, 12, 5, 12, West, 574, West
16, 0, 0, 0, 0, 5, 12, 1, 1, South, 773, West
16, 0, 0, 0, 0, 5, 12, 1, 1, South, 773, West
8, 12, 8, 6, 2, 12, 11, 13, 12, East, -1, North
9, 13, 7, 7, 1, 12, 12, 13, 12, East, -2, North
8, 14, 8, 6, 0, 13, 12, 13, 6, South, 197, East
7, 13, 9, 5, 0, 13, 11, 13, 6, South, 196, South
6, 12, 10, 4, 0, 13, 10, 13, 6, South, 195, South
5, 11, 11, 3, 0, 13, 9, 13, 6, South, 194, South
6, 10, 12, 2, 0, 13, 8, 13, 6, South, 193, South
7, 9, 13, 1, 0, 13, 7, 13, 6, South, 192, South
8, 8, 14, 0, 0, 13, 6, 5, 6, West, 391, South
9, 7, 13, 0, 0, 12, 6, 5, 6, West, 390, West
10, 6, 12, 0, 0, 11, 6, 5, 6, West, 389, West
11, 5, 11, 0, 0, 10, 6, 5, 6, West, 388, West
12, 4, 10, 0, 0, 9, 6, 5, 6, West, 387, West
13, 3, 9, 0, 0, 8, 6, 5, 6, West, 386, West
14, 2, 8, 0, 0, 7, 6, 5, 6, West, 385, West
15, 1, 7, 0, 0, 6, 6, 5, 6, West, 384, West
16, 0, 6, 0, 0, 5, 6, 5, 12, North, 583, West
15, 0, 5, 0, 0, 5, 7, 5, 12, North, 582, North
14, 0, 4, 0, 0, 5, 8, 5, 12, North, 581, North
13, 0, 3, 0, 0, 5, 9, 5, 12, North, 580, North
12, 0, 4, 0, 0, 6, 9, 5, 12, North, 579, East
11, 0, 5, 0, 0, 7, 9, 5, 12, North, 578, East
12, 0, 4, 0, 0, 7, 10, 5, 12, West, 577, North
13, 0, 3, 0, 0, 7, 11, 5, 12, West, 576, North
14, 0, 2, 0, 0, 7, 12, 5, 12, West, 575, North
15, 0, 1, 0, 0, 6, 12, 5, 12, West, 574, West
16, 0, 0, 0, 0, 5, 12, 1, 1, South, 773, West
16, 0, 0, 0, 0, 5, 12, 1, 1, South, 773, West
8, 12, 8, 6, 2, 12, 11, 13, 12, East, -1, North
9, 13, 7, 7, 1, 12, 12, 13, 12, East, -2, North
8, 14, 8, 6, 0, 13, 12, 13, 6, South, 197, East
7, 13, 9, 5, 0, 13, 11, 13, 6, South, 196, South
6, 12, 10, 4, 0, 13, 10, 13, 6, South, 195, South
5, 11, 11, 3, 0, 13, 9, 13, 6, South, 194, South
6, 10, 12, 2, 0, 13, 8, 13, 6, South, 193, South
7, 9, 13, 1, 0, 13, 7, 13, 6, South, 192, South
8, 8, 14, 0, 0, 13, 6, 5, 6, West, 391, South
9, 7, 13, 0, 0, 12, 6, 5, 6, West, 390, West
10, 6, 12, 0, 0, 11, 6, 5, 6, West, 389, West
11, 5, 11, 0, 0, 10, 6, 5, 6, West, 388, West
12, 4, 10, 0, 0, 9, 6, 5, 6, West, 387, West
13, 3, 9, 0, 0, 8, 6, 5, 6, West, 386, West
14, 2, 8, 0, 0, 7, 6, 5, 6, West, 385, West
15, 1, 7, 0, 0, 6, 6, 5, 6, West, 384, West
16, 0, 6, 0, 0, 5, 6, 5, 12, North, 583, West
15, 0, 5, 0, 0, 5, 7, 5, 12, North, 582, North
14, 0, 4, 0, 0, 5, 8, 5, 12, North, 581, North
13, 0, 3, 0, 0, 5, 9, 5, 12, North, 580, North
12, 0, 4, 0, 0, 6, 9, 5, 12, North, 579, East
11, 0, 5, 0, 0, 7, 9, 5, 12, North, 578, East
12, 0, 4, 0, 0, 6, 9, 5, 12, North, 577, West
13, 0, 3, 0, 0, 5, 9, 5, 12, North, 576, West
14, 0, 4, 0, 0, 4, 9, 5, 12, North, 575, West
15, 0, 5, 0, 0, 3, 9, 5, 12, North, 574, West
16, 0, 6, 0, 0, 2, 9, 5, 12, East, 573, West
15, 0, 5, 0, 0, 3, 9, 5, 12, North, 572, East
14, 0, 4, 0, 0, 4, 9, 5, 12, North, 571, East
13, 0, 3, 0, 0, 5, 9, 5, 12, North, 570, East
14, 0, 4, 0, 0, 5, 8, 5, 12, North, 569, South
15, 0, 5, 0, 0, 5, 7, 5, 12, North, 568, South
16, 0, 6, 0, 0, 5, 6, 5, 12, North, 567, South
17, 0, 7, 0, 0, 5, 5, 5, 12, North, 566, South
16, 0, 6, 0, 0, 5, 6, 5, 12, North, 565, North
15, 0, 5, 0, 0, 5, 7, 5, 12, North, 564, North
14, 0, 4, 0, 0, 5, 8, 5, 12, North, 563, North
13, 0, 3, 0, 0, 5, 9, 5, 12, North, 562, North
12, 0, 4, 0, 0, 6, 9, 5, 12, North, 561, East
11, 0, 5, 0, 0, 7, 9, 5, 12, North, 560, East
10, 0, 6, 0, 0, 8, 9, 5, 12, West, 559, East
9, 0, 7, 0, 0, 9, 9, 5, 12, West, 558, East
8, 0, 8, 0, 0, 10, 9, 5, 12, West, 557, East
9, 0, 7, 0, 0, 10, 10, 5, 12, West, 556, North
10, 0, 6, 0, 0, 10, 11, 5, 12, West, 555, North
11, 0, 5, 0, 0, 10, 12, 5, 12, West, 554, North
12, 0, 4, 0, 0, 9, 12, 5, 12, West, 553, West
13, 0, 3, 0, 0, 8, 12, 5, 12, West, 552, West
14, 0, 2, 0, 0, 7, 12, 5, 12, West, 551, West
15, 0, 1, 0, 0, 6, 12, 5, 12, West, 550, West
16, 0, 0, 0, 0, 5, 12, 1, 1, South, 749, West
16, 0, 0, 0, 0, 5, 12, 1, 1, South, 749, West
8, 12, 8, 6, 2, 12, 11, 13, 12, East, -1, North
9, 13, 7, 7, 1, 12, 12, 13, 12, East, -2, North
8, 14, 8, 6, 0, 13, 12, 13, 6, South, 197, East
7, 13, 9, 5, 0, 13, 11, 13, 6, South, 196, South
6, 12, 10, 4, 0, 13, 10, 13, 6, South, 195, South
5, 11, 11, 3, 0, 13, 9, 13, 6, South, 194, South
6, 10, 12, 2, 0, 13, 8, 13, 6, South, 193, South
7, 9, 13, 1, 0, 13, 7, 13, 6, South, 192, South
8, 8, 14, 0, 0, 13, 6, 5, 6, West, 391, South
9, 7, 13, 0, 0, 12, 6, 5, 6, West, 390, West
10, 6, 12, 0, 0, 11, 6, 5, 6, West, 389, West
11, 5, 11, 0, 0, 10, 6, 5, 6, West, 388, West
12, 4, 10, 0, 0, 9, 6, 5, 6, West, 387, West
13, 3, 9, 0, 0, 8, 6, 5, 6, West, 386, West
14, 2, 8, 0, 0, 7, 6, 5, 6, West, 385, West
15, 1, 7, 0, 0, 6, 6, 5, 6, West, 384, West
16, 0, 6, 0, 0, 5, 6, 5, 12, North, 583, West
15, 0, 5, 0, 0, 5, 7, 5, 12, North, 582, North
14, 0, 4, 0, 0, 5, 8, 5, 12, North, 581, North
13, 0, 3, 0, 0, 5, 9, 5, 12, North, 580, North
14, 0, 4, 0, 0, 4, 9, 5, 12, North, 579, West
13, 0, 3, 0, 0, 5, 9, 5, 12, North, 578, East
12, 0, 4, 0, 0, 6, 9, 5, 12, North, 577, East
11, 0, 5, 0, 0, 7, 9, 5, 12, North, 576, East
12, 0, 4, 0, 0, 6, 9, 5, 12, North, 575, West
13, 0, 3, 0, 0, 5, 9, 5, 12, North, 574, West
14, 0, 4, 0, 0, 4, 9, 5, 12, North, 573, West
15, 0, 5, 0, 0, 3, 9, 5, 12, North, 572, West
16, 0, 6, 0, 0, 2, 9, 5, 12, East, 571, West
15, 0, 5, 0, 0, 3, 9, 5, 12, North, 570, East
14, 0, 4, 0, 0, 4, 9, 5, 12, North, 569, East
13, 0, 3, 0, 0, 5, 9, 5, 12, North, 568, East
14, 0, 4, 0, 0, 4, 9, 5, 12, North, 567, West
15, 0, 5, 0, 0, 3, 9, 5, 12, North, 566, West
16, 0, 6, 0, 0, 2, 9, 5, 12, East, 565, West
17, 0, 7, 0, 0, 1, 9, 5, 12, East, 564, West
16, 0, 6, 0, 0, 2, 9, 5, 12, East, 563, East
15, 0, 5, 0, 0, 3, 9, 5, 12, North, 562, East
14, 0, 4, 0, 0, 4, 9, 5, 12, North, 561, East
13, 0, 3, 0, 0, 5, 9, 5, 12, North, 560, East
12, 0, 4, 0, 0, 6, 9, 5, 12, North, 559, East
11, 0, 5, 0, 0, 7, 9, 5, 12, North, 558, East
10, 0, 6, 0, 0, 8, 9, 5, 12, West, 557, East
9, 0, 7, 0, 0, 9, 9, 5, 12, West, 556, East
8, 0, 8, 0, 0, 10, 9, 5, 12, West, 555, East
9, 0, 7, 0, 0, 10, 10, 5, 12, West, 554, North
10, 0, 6, 0, 0, 10, 11, 5, 12, West, 553, North
11, 0, 5, 0, 0, 10, 12, 5, 12, West, 552, North
12, 0, 4, 0, 0, 9, 12, 5, 12, West, 551, West
13, 0, 3, 0, 0, 8, 12, 5, 12, West, 550, West
14, 0, 2, 0, 0, 7, 12, 5, 12, West, 549, West
